datadate,gvkey,iid,conm,curcdd,ajexdi,cshoc,cshtrd,prccd,prchd,prcld,prcstd,qunit,curcddv,cheqv,cheqvgross,div,divd,divdgross,divdnet,divdtm,divgross,divnet,divrc,divrcgross,divrcnet,divsp,divspgross,divspnet,divsptm,anncdate,cheqvpaydate,divdpaydate,divrcpaydate,divsppaydate,paydate,recorddate,split,splitf,trfd,epf,exchg,SEDOL,tpci,fic,loc,monthend
2015-04-01,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1823737.0,,94.82,92.69,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-02,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1017672.0,93.55755925462941,93.87,92.74,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-03,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,,93.47762064980785,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-06,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,,93.39775034711592,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-07,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1502934.0,91.85971149010025,93.8,91.65,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-08,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1625501.0,90.43272478306903,93.08,91.72,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-09,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1482712.0,90.76232907812556,93.89,92.67,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-10,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1336978.0,90.79116257845948,94.86,93.54,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-13,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1170634.0,90.96969665845124,95.58,93.58,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-14,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1746645.0,90.28700732137105,95.7,93.14,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-15,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,3428798.0,87.00829649899322,96.09,90.75,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-16,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,3877400.0,84.85056105052581,90.5,87.65,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-17,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,2837962.0,85.99658498184918,88.63,86.94,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-20,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,2075707.0,86.11129037458224,89.37,87.82,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-21,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,3054371.0,88.16271848064649,92.21,90.08,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-22,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,5177303.0,97.53579853338468,103.45,97.11,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-23,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,2297609.0,96.23921194931864,101.9,99.72,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50185161,Y,104,B929F46,0,NLD,NLD,0
2015-04-24,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,2186987.0,95.10474864379793,100.3,98.9,10.0,1.0,EUR,,,0.7,0.7,0.7,,ND,0.7,,,,,,,,,2015-01-21,,2015-05-11,,,2015-05-11,2015-04-27,,,1.51245898,Y,104,B929F46,0,NLD,NLD,0
2015-04-27,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,2047617.0,96.09271369634993,102.05,97.91,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51245898,Y,104,B929F46,0,NLD,NLD,0
2015-04-28,61214,01W,ASML HOLDING NV,EUR,1.0,438271869.0,1472243.0,96.06804414148868,101.35,99.27,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51245898,Y,104,B929F46,0,NLD,NLD,0
