0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target
168817033.0,113.2,10.0,1.0,1.46554989,168817033.0,112.8,10.0,1.0,1.46554989,168817033.0,114.2,10.0,1.0,1.46554989,168817033.0,113.35,10.0,1.0,1.46554989,168817033.0,112.4,10.0,1.0,1.46554989,100.17062656418376
168817033.0,112.8,10.0,1.0,1.46554989,168817033.0,114.2,10.0,1.0,1.46554989,168817033.0,113.35,10.0,1.0,1.46554989,168817033.0,112.4,10.0,1.0,1.46554989,168817033.0,113.4,10.0,1.0,1.46554989,101.6744048597082
168817033.0,114.2,10.0,1.0,1.46554989,168817033.0,113.35,10.0,1.0,1.46554989,168817033.0,112.4,10.0,1.0,1.46554989,168817033.0,113.4,10.0,1.0,1.46554989,168817033.0,113.7,10.0,1.0,1.46554989,102.53471940471778
168817033.0,113.35,10.0,1.0,1.46554989,168817033.0,112.4,10.0,1.0,1.46554989,168817033.0,113.4,10.0,1.0,1.46554989,168817033.0,113.7,10.0,1.0,1.46554989,168817033.0,115.35,10.0,1.0,1.46554989,102.59921234900447
168817033.0,112.4,10.0,1.0,1.46554989,168817033.0,113.4,10.0,1.0,1.46554989,168817033.0,113.7,10.0,1.0,1.46554989,168817033.0,115.35,10.0,1.0,1.46554989,168817033.0,115.5,10.0,1.0,1.46554989,103.533762956394
168817033.0,113.4,10.0,1.0,1.46554989,168817033.0,113.7,10.0,1.0,1.46554989,168817033.0,115.35,10.0,1.0,1.46554989,168817033.0,115.5,10.0,1.0,1.46554989,168817033.0,117.7,10.0,1.0,1.46554989,103.99173969828288
168817033.0,113.7,10.0,1.0,1.46554989,168817033.0,115.35,10.0,1.0,1.46554989,168817033.0,115.5,10.0,1.0,1.46554989,168817033.0,117.7,10.0,1.0,1.46554989,168817033.0,116.5,10.0,1.0,1.46554989,102.33799543547852
168817033.0,115.35,10.0,1.0,1.46554989,168817033.0,115.5,10.0,1.0,1.46554989,168817033.0,117.7,10.0,1.0,1.46554989,168817033.0,116.5,10.0,1.0,1.46554989,168817033.0,114.3,10.0,1.0,1.46554989,101.47112829178047
168817033.0,115.5,10.0,1.0,1.46554989,168817033.0,117.7,10.0,1.0,1.46554989,168817033.0,116.5,10.0,1.0,1.46554989,168817033.0,114.3,10.0,1.0,1.46554989,168817033.0,114.1,10.0,1.0,1.46554989,100.70274178973344
168817033.0,117.7,10.0,1.0,1.46554989,168817033.0,116.5,10.0,1.0,1.46554989,168817033.0,114.3,10.0,1.0,1.46554989,168817033.0,114.1,10.0,1.0,1.46554989,168817033.0,111.6,10.0,1.0,1.46554989,99.73503375115712
168817033.0,116.5,10.0,1.0,1.46554989,168817033.0,114.3,10.0,1.0,1.46554989,168817033.0,114.1,10.0,1.0,1.46554989,168817033.0,111.6,10.0,1.0,1.46554989,168817033.0,112.15,10.0,1.0,1.46554989,101.09157141132049
