0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target
101332527.0,64.06,10.0,1.0,1.05930099,101332527.0,64.69,10.0,1.0,1.05930099,101332527.0,64.55,10.0,1.0,1.05930099,101332527.0,64.9,10.0,1.0,1.05930099,101332527.0,66.81,10.0,1.0,1.05930099,66.43675230847644
101332527.0,64.69,10.0,1.0,1.05930099,101332527.0,64.55,10.0,1.0,1.05930099,101332527.0,64.9,10.0,1.0,1.05930099,101332527.0,66.81,10.0,1.0,1.05930099,101332527.0,67.62,10.0,1.0,1.05930099,66.19365457583672
101332527.0,64.55,10.0,1.0,1.05930099,101332527.0,64.9,10.0,1.0,1.05930099,101332527.0,66.81,10.0,1.0,1.05930099,101332527.0,67.62,10.0,1.0,1.05930099,101332527.0,67.74,10.0,1.0,1.05930099,67.0250573567074
101332527.0,64.9,10.0,1.0,1.05930099,101332527.0,66.81,10.0,1.0,1.05930099,101332527.0,67.62,10.0,1.0,1.05930099,101332527.0,67.74,10.0,1.0,1.05930099,101332527.0,68.26,10.0,1.0,1.05930099,66.39659581991776
101332527.0,66.81,10.0,1.0,1.05930099,101332527.0,67.62,10.0,1.0,1.05930099,101332527.0,67.74,10.0,1.0,1.05930099,101332527.0,68.26,10.0,1.0,1.05930099,101332527.0,68.19,10.0,1.0,1.05930099,66.40249545223035
101332527.0,67.62,10.0,1.0,1.05930099,101332527.0,67.74,10.0,1.0,1.05930099,101332527.0,68.26,10.0,1.0,1.05930099,101332527.0,68.19,10.0,1.0,1.05930099,101332527.0,66.83,10.0,1.0,1.05930099,65.8573935258295
101332527.0,67.74,10.0,1.0,1.05930099,101332527.0,68.26,10.0,1.0,1.05930099,101332527.0,68.19,10.0,1.0,1.05930099,101332527.0,66.83,10.0,1.0,1.05930099,101332527.0,66.93,10.0,1.0,1.05930099,65.54672010999913
101332527.0,68.26,10.0,1.0,1.05930099,101332527.0,68.19,10.0,1.0,1.05930099,101332527.0,66.83,10.0,1.0,1.05930099,101332527.0,66.93,10.0,1.0,1.05930099,101332527.0,66.86,10.0,1.0,1.05930099,66.21159183910355
101332527.0,68.19,10.0,1.0,1.05930099,101332527.0,66.83,10.0,1.0,1.05930099,101332527.0,66.93,10.0,1.0,1.05930099,101332527.0,66.86,10.0,1.0,1.05930099,101332527.0,66.68,10.0,1.0,1.05930099,68.41901453833923
101332527.0,66.83,10.0,1.0,1.05930099,101332527.0,66.93,10.0,1.0,1.05930099,101332527.0,66.86,10.0,1.0,1.05930099,101332527.0,66.68,10.0,1.0,1.05930099,101332527.0,66.93,10.0,1.0,1.05930099,69.7405736948986
