0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target
1228504232.0,66.71,10.0,1.0,1.61282792,1228504232.0,66.85,10.0,1.0,1.61282792,1228504232.0,67.35,10.0,1.0,1.61282792,1228504232.0,67.45,10.0,1.0,1.61282792,1228504232.0,68.55,10.0,1.0,1.61282792,66.08552986459961
1228504232.0,66.85,10.0,1.0,1.61282792,1228504232.0,67.35,10.0,1.0,1.61282792,1228504232.0,67.45,10.0,1.0,1.61282792,1228504232.0,68.55,10.0,1.0,1.61282792,1228504232.0,68.88,10.0,1.0,1.61282792,66.02400259089647
1228504232.0,67.35,10.0,1.0,1.61282792,1228504232.0,67.45,10.0,1.0,1.61282792,1228504232.0,68.55,10.0,1.0,1.61282792,1228504232.0,68.88,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,65.52381043006677
1228504232.0,67.45,10.0,1.0,1.61282792,1228504232.0,68.55,10.0,1.0,1.61282792,1228504232.0,68.88,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,68.41,10.0,1.0,1.61282792,64.97891933255798
1228504232.0,68.55,10.0,1.0,1.61282792,1228504232.0,68.88,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,68.41,10.0,1.0,1.61282792,1228504232.0,67.63,10.0,1.0,1.61282792,64.8585165865077
1228504232.0,68.88,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,68.41,10.0,1.0,1.61282792,1228504232.0,67.63,10.0,1.0,1.61282792,1228504232.0,66.44,10.0,1.0,1.61282792,65.08041480949159
1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,68.41,10.0,1.0,1.61282792,1228504232.0,67.63,10.0,1.0,1.61282792,1228504232.0,66.44,10.0,1.0,1.61282792,1228504232.0,66.02,10.0,1.0,1.61282792,66.39941176317514
1228504232.0,68.41,10.0,1.0,1.61282792,1228504232.0,67.63,10.0,1.0,1.61282792,1228504232.0,66.44,10.0,1.0,1.61282792,1228504232.0,66.02,10.0,1.0,1.61282792,1228504232.0,68.52,10.0,1.0,1.61282792,66.52961663791969
1228504232.0,67.63,10.0,1.0,1.61282792,1228504232.0,66.44,10.0,1.0,1.61282792,1228504232.0,66.02,10.0,1.0,1.61282792,1228504232.0,68.52,10.0,1.0,1.61282792,1228504232.0,68.2,10.0,1.0,1.61282792,66.41532729114697
1228504232.0,66.44,10.0,1.0,1.61282792,1228504232.0,66.02,10.0,1.0,1.61282792,1228504232.0,68.52,10.0,1.0,1.61282792,1228504232.0,68.2,10.0,1.0,1.61282792,1228504232.0,68.39,10.0,1.0,1.61282792,66.46431366446865
1228504232.0,66.02,10.0,1.0,1.61282792,1228504232.0,68.52,10.0,1.0,1.61282792,1228504232.0,68.2,10.0,1.0,1.61282792,1228504232.0,68.39,10.0,1.0,1.61282792,1228504232.0,68.72,10.0,1.0,1.61282792,67.33124079941683
1228504232.0,68.52,10.0,1.0,1.61282792,1228504232.0,68.2,10.0,1.0,1.61282792,1228504232.0,68.39,10.0,1.0,1.61282792,1228504232.0,68.72,10.0,1.0,1.61282792,1228504232.0,68.8,10.0,1.0,1.61282792,67.26278016238821
1228504232.0,68.2,10.0,1.0,1.61282792,1228504232.0,68.39,10.0,1.0,1.61282792,1228504232.0,68.72,10.0,1.0,1.61282792,1228504232.0,68.8,10.0,1.0,1.61282792,1228504232.0,69.52,10.0,1.0,1.61282792,67.53790498907686
1228504232.0,68.39,10.0,1.0,1.61282792,1228504232.0,68.72,10.0,1.0,1.61282792,1228504232.0,68.8,10.0,1.0,1.61282792,1228504232.0,69.52,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,67.1126066175521
1228504232.0,68.72,10.0,1.0,1.61282792,1228504232.0,68.8,10.0,1.0,1.61282792,1228504232.0,69.52,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,67.76,10.0,1.0,1.61282792,67.47639197171017
1228504232.0,68.8,10.0,1.0,1.61282792,1228504232.0,69.52,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,67.76,10.0,1.0,1.61282792,1228504232.0,67.36,10.0,1.0,1.61282792,66.54376013766117
1228504232.0,69.52,10.0,1.0,1.61282792,1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,67.76,10.0,1.0,1.61282792,1228504232.0,67.36,10.0,1.0,1.61282792,1228504232.0,66.66,10.0,1.0,1.61282792,66.40160492152968
1228504232.0,68.48,10.0,1.0,1.61282792,1228504232.0,67.76,10.0,1.0,1.61282792,1228504232.0,67.36,10.0,1.0,1.61282792,1228504232.0,66.66,10.0,1.0,1.61282792,1228504232.0,65.62,10.0,1.0,1.61282792,67.46493411640994
1228504232.0,67.76,10.0,1.0,1.61282792,1228504232.0,67.36,10.0,1.0,1.61282792,1228504232.0,66.66,10.0,1.0,1.61282792,1228504232.0,65.62,10.0,1.0,1.61282792,1228504232.0,65.21,10.0,1.0,1.61282792,66.38747010095746
1228504232.0,67.36,10.0,1.0,1.61282792,1228504232.0,66.66,10.0,1.0,1.61282792,1228504232.0,65.62,10.0,1.0,1.61282792,1228504232.0,65.21,10.0,1.0,1.61282792,1228504232.0,66.56,10.0,1.0,1.61282792,66.30565069042213
1228504232.0,66.66,10.0,1.0,1.61282792,1228504232.0,65.62,10.0,1.0,1.61282792,1228504232.0,65.21,10.0,1.0,1.61282792,1228504232.0,66.56,10.0,1.0,1.61282792,1228504232.0,67.31,10.0,1.0,1.61282792,66.16271303970967
1228504232.0,65.62,10.0,1.0,1.61282792,1228504232.0,65.21,10.0,1.0,1.61282792,1228504232.0,66.56,10.0,1.0,1.61282792,1228504232.0,67.31,10.0,1.0,1.61282792,1228504232.0,66.47,10.0,1.0,1.61282792,66.197729666668
1228504232.0,65.21,10.0,1.0,1.61282792,1228504232.0,66.56,10.0,1.0,1.61282792,1228504232.0,67.31,10.0,1.0,1.61282792,1228504232.0,66.47,10.0,1.0,1.61282792,1228504232.0,66.57,10.0,1.0,1.61282792,66.76709970470432
1228504232.0,66.56,10.0,1.0,1.61282792,1228504232.0,67.31,10.0,1.0,1.61282792,1228504232.0,66.47,10.0,1.0,1.61282792,1228504232.0,66.57,10.0,1.0,1.61282792,1228504232.0,66.12,10.0,1.0,1.61282792,66.80709190888645
1228504232.0,67.31,10.0,1.0,1.61282792,1228504232.0,66.47,10.0,1.0,1.61282792,1228504232.0,66.57,10.0,1.0,1.61282792,1228504232.0,66.12,10.0,1.0,1.61282792,1228504232.0,67.03,10.0,1.0,1.61282792,66.96967256858898
1228504232.0,66.47,10.0,1.0,1.61282792,1228504232.0,66.57,10.0,1.0,1.61282792,1228504232.0,66.12,10.0,1.0,1.61282792,1228504232.0,67.03,10.0,1.0,1.61282792,1228504232.0,66.84,10.0,1.0,1.61282792,66.98951488414228
1228504232.0,66.57,10.0,1.0,1.61282792,1228504232.0,66.12,10.0,1.0,1.61282792,1228504232.0,67.03,10.0,1.0,1.61282792,1228504232.0,66.84,10.0,1.0,1.61282792,1228504232.0,68.25,10.0,1.0,1.61282792,66.74709934798942
1228504232.0,66.12,10.0,1.0,1.61282792,1228504232.0,67.03,10.0,1.0,1.61282792,1228504232.0,66.84,10.0,1.0,1.61282792,1228504232.0,68.25,10.0,1.0,1.61282792,1228504232.0,68.67,10.0,1.0,1.61282792,65.53716774820698
1228504232.0,67.03,10.0,1.0,1.61282792,1228504232.0,66.84,10.0,1.0,1.61282792,1228504232.0,68.25,10.0,1.0,1.61282792,1228504232.0,68.67,10.0,1.0,1.61282792,1228504232.0,67.56,10.0,1.0,1.63880319,65.25461764476314
1228504232.0,66.84,10.0,1.0,1.61282792,1228504232.0,68.25,10.0,1.0,1.61282792,1228504232.0,68.67,10.0,1.0,1.61282792,1228504232.0,67.56,10.0,1.0,1.63880319,1228504232.0,67.85,10.0,1.0,1.63880319,65.19349824987837
1228504232.0,68.25,10.0,1.0,1.61282792,1228504232.0,68.67,10.0,1.0,1.61282792,1228504232.0,67.56,10.0,1.0,1.63880319,1228504232.0,67.85,10.0,1.0,1.63880319,1228504232.0,67.03,10.0,1.0,1.63880319,65.17579994084696
1228504232.0,68.67,10.0,1.0,1.61282792,1228504232.0,67.56,10.0,1.0,1.63880319,1228504232.0,67.85,10.0,1.0,1.63880319,1228504232.0,67.03,10.0,1.0,1.63880319,1228504232.0,67.48,10.0,1.0,1.63880319,65.42245264875658
1228504232.0,67.56,10.0,1.0,1.63880319,1228504232.0,67.85,10.0,1.0,1.63880319,1228504232.0,67.03,10.0,1.0,1.63880319,1228504232.0,67.48,10.0,1.0,1.63880319,1228504232.0,67.8,10.0,1.0,1.63880319,65.81548436395619
1228504232.0,67.85,10.0,1.0,1.63880319,1228504232.0,67.03,10.0,1.0,1.63880319,1228504232.0,67.48,10.0,1.0,1.63880319,1228504232.0,67.8,10.0,1.0,1.63880319,1228504232.0,67.18,10.0,1.0,1.63880319,65.90111844658003
1228504232.0,67.03,10.0,1.0,1.63880319,1228504232.0,67.48,10.0,1.0,1.63880319,1228504232.0,67.8,10.0,1.0,1.63880319,1228504232.0,67.18,10.0,1.0,1.63880319,1228504232.0,67.2,10.0,1.0,1.63880319,66.15667472597436
1228504232.0,67.48,10.0,1.0,1.63880319,1228504232.0,67.8,10.0,1.0,1.63880319,1228504232.0,67.18,10.0,1.0,1.63880319,1228504232.0,67.2,10.0,1.0,1.63880319,1228504232.0,66.86,10.0,1.0,1.63880319,66.42612749942191
1228504232.0,67.8,10.0,1.0,1.63880319,1228504232.0,67.18,10.0,1.0,1.63880319,1228504232.0,67.2,10.0,1.0,1.63880319,1228504232.0,66.86,10.0,1.0,1.63880319,1228504232.0,66.92,10.0,1.0,1.63880319,66.4180762220419
