0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target
255723498.0,61.03,10.0,1.0,1.16319246,255723498.0,61.73,10.0,1.0,1.16319246,255230678.0,62.01,10.0,1.0,1.16319246,255230678.0,61.83,10.0,1.0,1.16319246,255230678.0,63.35,10.0,1.0,1.16319246,61.538524422815605
255723498.0,61.73,10.0,1.0,1.16319246,255230678.0,62.01,10.0,1.0,1.16319246,255230678.0,61.83,10.0,1.0,1.16319246,255230678.0,63.35,10.0,1.0,1.16319246,255230678.0,63.41,10.0,1.0,1.16319246,61.74295455378565
255230678.0,62.01,10.0,1.0,1.16319246,255230678.0,61.83,10.0,1.0,1.16319246,255230678.0,63.35,10.0,1.0,1.16319246,255230678.0,63.41,10.0,1.0,1.16319246,255230678.0,63.52,10.0,1.0,1.16319246,60.854215100798285
255230678.0,61.83,10.0,1.0,1.16319246,255230678.0,63.35,10.0,1.0,1.16319246,255230678.0,63.41,10.0,1.0,1.16319246,255230678.0,63.52,10.0,1.0,1.16319246,255230678.0,63.3,10.0,1.0,1.16319246,60.61436726385429
255230678.0,63.35,10.0,1.0,1.16319246,255230678.0,63.41,10.0,1.0,1.16319246,255230678.0,63.52,10.0,1.0,1.16319246,255230678.0,63.3,10.0,1.0,1.16319246,255230678.0,62.6,10.0,1.0,1.16319246,60.94514366491984
255230678.0,63.41,10.0,1.0,1.16319246,255230678.0,63.52,10.0,1.0,1.16319246,255230678.0,63.3,10.0,1.0,1.16319246,255230678.0,62.6,10.0,1.0,1.16319246,255230678.0,61.88,10.0,1.0,1.16319246,61.81897233359633
255230678.0,63.52,10.0,1.0,1.16319246,255230678.0,63.3,10.0,1.0,1.16319246,255230678.0,62.6,10.0,1.0,1.16319246,255230678.0,61.88,10.0,1.0,1.16319246,255230678.0,62.23,10.0,1.0,1.16319246,64.62556665217997
255230678.0,63.3,10.0,1.0,1.16319246,255230678.0,62.6,10.0,1.0,1.16319246,255230678.0,61.88,10.0,1.0,1.16319246,255230678.0,62.23,10.0,1.0,1.16319246,255230678.0,64.07,10.0,1.0,1.16319246,63.452254254170704
255230678.0,62.6,10.0,1.0,1.16319246,255230678.0,61.88,10.0,1.0,1.16319246,255230678.0,62.23,10.0,1.0,1.16319246,255230678.0,64.07,10.0,1.0,1.16319246,255230678.0,65.39,10.0,1.0,1.16319246,66.84135320127794
255230678.0,61.88,10.0,1.0,1.16319246,255230678.0,62.23,10.0,1.0,1.16319246,255230678.0,64.07,10.0,1.0,1.16319246,255230678.0,65.39,10.0,1.0,1.16319246,255230678.0,65.87,10.0,1.0,1.16319246,66.93981320032216
255230678.0,62.23,10.0,1.0,1.16319246,255230678.0,64.07,10.0,1.0,1.16319246,255230678.0,65.39,10.0,1.0,1.16319246,255230678.0,65.87,10.0,1.0,1.16319246,255230678.0,68.2,10.0,1.0,1.16319246,68.05238175109574
255230678.0,64.07,10.0,1.0,1.16319246,255230678.0,65.39,10.0,1.0,1.16319246,255230678.0,65.87,10.0,1.0,1.16319246,255230678.0,68.2,10.0,1.0,1.16319246,255230678.0,69.12,10.0,1.0,1.16319246,67.13263510620882
255230678.0,65.39,10.0,1.0,1.16319246,255230678.0,65.87,10.0,1.0,1.16319246,255230678.0,68.2,10.0,1.0,1.16319246,255230678.0,69.12,10.0,1.0,1.16319246,255230678.0,68.95,10.0,1.0,1.16319246,66.51696290709202
255230678.0,65.87,10.0,1.0,1.16319246,255230678.0,68.2,10.0,1.0,1.16319246,255230678.0,69.12,10.0,1.0,1.16319246,255230678.0,68.95,10.0,1.0,1.16319246,255230678.0,67.56,10.0,1.0,1.16319246,67.91979059737425
255230678.0,68.2,10.0,1.0,1.16319246,255230678.0,69.12,10.0,1.0,1.16319246,255230678.0,68.95,10.0,1.0,1.16319246,255230678.0,67.56,10.0,1.0,1.16319246,255230678.0,66.55,10.0,1.0,1.16319246,68.07606448829705
255230678.0,69.12,10.0,1.0,1.16319246,255230678.0,68.95,10.0,1.0,1.16319246,255230678.0,67.56,10.0,1.0,1.16319246,255230678.0,66.55,10.0,1.0,1.16319246,255230678.0,68.85,10.0,1.0,1.16319246,67.77384054525415
255230678.0,68.95,10.0,1.0,1.16319246,255230678.0,67.56,10.0,1.0,1.16319246,255230678.0,66.55,10.0,1.0,1.16319246,255230678.0,68.85,10.0,1.0,1.16319246,255230678.0,68.13,10.0,1.0,1.16319246,67.30559208569794
255230678.0,67.56,10.0,1.0,1.16319246,255230678.0,66.55,10.0,1.0,1.16319246,255230678.0,68.85,10.0,1.0,1.16319246,255230678.0,68.13,10.0,1.0,1.16319246,255230678.0,67.17,10.0,1.0,1.16319246,67.88407435176558
255230678.0,66.55,10.0,1.0,1.16319246,255230678.0,68.85,10.0,1.0,1.16319246,255230678.0,68.13,10.0,1.0,1.16319246,255230678.0,67.17,10.0,1.0,1.16319246,255230678.0,66.86,10.0,1.0,1.16319246,67.3707230788749
255230678.0,68.85,10.0,1.0,1.16319246,255230678.0,68.13,10.0,1.0,1.16319246,255230678.0,67.17,10.0,1.0,1.16319246,255230678.0,66.86,10.0,1.0,1.16319246,255230678.0,67.82,10.0,1.0,1.16319246,67.32655018523673
255230678.0,68.13,10.0,1.0,1.16319246,255230678.0,67.17,10.0,1.0,1.16319246,255230678.0,66.86,10.0,1.0,1.16319246,255230678.0,67.82,10.0,1.0,1.16319246,255230678.0,68.28,10.0,1.0,1.16319246,67.93183664472423
255230678.0,67.17,10.0,1.0,1.16319246,255230678.0,66.86,10.0,1.0,1.16319246,255230678.0,67.82,10.0,1.0,1.16319246,255230678.0,68.28,10.0,1.0,1.16319246,255230678.0,68.61,10.0,1.0,1.16319246,67.84217944499588
255230678.0,66.86,10.0,1.0,1.16319246,255230678.0,67.82,10.0,1.0,1.16319246,255230678.0,68.28,10.0,1.0,1.16319246,255230678.0,68.61,10.0,1.0,1.16319246,255230678.0,68.51,10.0,1.0,1.16319246,68.66282226998
255230678.0,67.82,10.0,1.0,1.16319246,255230678.0,68.28,10.0,1.0,1.16319246,255230678.0,68.61,10.0,1.0,1.16319246,255230678.0,68.51,10.0,1.0,1.16319246,255230678.0,68.4,10.0,1.0,1.16319246,68.34494516576427
255230678.0,68.28,10.0,1.0,1.16319246,255230678.0,68.61,10.0,1.0,1.16319246,255230678.0,68.51,10.0,1.0,1.16319246,255230678.0,68.4,10.0,1.0,1.16319246,255230678.0,69.14,10.0,1.0,1.16319246,68.6068059972988
255230678.0,68.61,10.0,1.0,1.16319246,255230678.0,68.51,10.0,1.0,1.16319246,255230678.0,68.4,10.0,1.0,1.16319246,255230678.0,69.14,10.0,1.0,1.16319246,255230678.0,69.05,10.0,1.0,1.16319246,68.87252652601599
255230678.0,68.51,10.0,1.0,1.16319246,255230678.0,68.4,10.0,1.0,1.16319246,255230678.0,69.14,10.0,1.0,1.16319246,255230678.0,69.05,10.0,1.0,1.16319246,255230678.0,69.99,10.0,1.0,1.16319246,69.12276188189915
255230678.0,68.4,10.0,1.0,1.16319246,255230678.0,69.14,10.0,1.0,1.16319246,255230678.0,69.05,10.0,1.0,1.16319246,255230678.0,69.99,10.0,1.0,1.16319246,255230678.0,71.08,10.0,1.0,1.16319246,69.27283807074315
255230678.0,69.14,10.0,1.0,1.16319246,255230678.0,69.05,10.0,1.0,1.16319246,255230678.0,69.99,10.0,1.0,1.16319246,255230678.0,71.08,10.0,1.0,1.16319246,255230678.0,71.42,10.0,1.0,1.16319246,69.08648979167467
255230678.0,69.05,10.0,1.0,1.16319246,255230678.0,69.99,10.0,1.0,1.16319246,255230678.0,71.08,10.0,1.0,1.16319246,255230678.0,71.42,10.0,1.0,1.16319246,255230678.0,71.47,10.0,1.0,1.16319246,68.71384160271877
255230678.0,69.99,10.0,1.0,1.16319246,255230678.0,71.08,10.0,1.0,1.16319246,255230678.0,71.42,10.0,1.0,1.16319246,255230678.0,71.47,10.0,1.0,1.16319246,255230678.0,71.39,10.0,1.0,1.16319246,69.37603733793092
255230678.0,71.08,10.0,1.0,1.16319246,255230678.0,71.42,10.0,1.0,1.16319246,255230678.0,71.47,10.0,1.0,1.16319246,255230678.0,71.39,10.0,1.0,1.16319246,255230678.0,71.33,10.0,1.0,1.16319246,68.811315773146
255230678.0,71.42,10.0,1.0,1.16319246,255230678.0,71.47,10.0,1.0,1.16319246,255230678.0,71.39,10.0,1.0,1.16319246,255230678.0,71.33,10.0,1.0,1.16319246,255230678.0,71.55,10.0,1.0,1.16319246,68.87932556764233
255230678.0,71.47,10.0,1.0,1.16319246,255230678.0,71.39,10.0,1.0,1.16319246,255230678.0,71.33,10.0,1.0,1.16319246,255230678.0,71.55,10.0,1.0,1.16319246,255230678.0,71.75,10.0,1.0,1.16319246,69.13480155735577
255230678.0,71.39,10.0,1.0,1.16319246,255230678.0,71.33,10.0,1.0,1.16319246,255230678.0,71.55,10.0,1.0,1.16319246,255230678.0,71.75,10.0,1.0,1.16319246,255230678.0,70.96,10.0,1.0,1.16319246,69.22946181524617
255230678.0,71.33,10.0,1.0,1.16319246,255230678.0,71.55,10.0,1.0,1.16319246,255230678.0,71.75,10.0,1.0,1.16319246,255230678.0,70.96,10.0,1.0,1.16319246,255230678.0,70.78,10.0,1.0,1.16319246,69.69996498410914
255230678.0,71.55,10.0,1.0,1.16319246,255230678.0,71.75,10.0,1.0,1.16319246,255230678.0,70.96,10.0,1.0,1.16319246,255230678.0,70.78,10.0,1.0,1.16319246,255230678.0,70.83,10.0,1.0,1.16319246,69.16447565526954
