0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target
105598479.0,117.15,10.0,1.0,1.11602484,105598479.0,117.15,10.0,1.0,1.11602484,105598479.0,117.6,10.0,1.0,1.11602484,105598479.0,117.5,10.0,1.0,1.11602484,105598479.0,116.7,10.0,1.0,1.11602484,118.72531657430498
105598479.0,117.15,10.0,1.0,1.11602484,105598479.0,117.6,10.0,1.0,1.11602484,105598479.0,117.5,10.0,1.0,1.11602484,105598479.0,116.7,10.0,1.0,1.11602484,105598479.0,117.75,10.0,1.0,1.11602484,118.98684710007876
105598479.0,117.6,10.0,1.0,1.11602484,105598479.0,117.5,10.0,1.0,1.11602484,105598479.0,116.7,10.0,1.0,1.11602484,105598479.0,117.75,10.0,1.0,1.11602484,105598479.0,117.35,10.0,1.0,1.11602484,117.83229622069332
105598479.0,117.5,10.0,1.0,1.11602484,105598479.0,116.7,10.0,1.0,1.11602484,105598479.0,117.75,10.0,1.0,1.11602484,105598479.0,117.35,10.0,1.0,1.11602484,105598479.0,113.8,10.0,1.0,1.11602484,122.4541518081956
105598479.0,116.7,10.0,1.0,1.11602484,105598479.0,117.75,10.0,1.0,1.11602484,105598479.0,117.35,10.0,1.0,1.11602484,105598479.0,113.8,10.0,1.0,1.11602484,105598479.0,116.45,10.0,1.0,1.11602484,122.8497891259808
105598479.0,117.75,10.0,1.0,1.11602484,105598479.0,117.35,10.0,1.0,1.11602484,105598479.0,113.8,10.0,1.0,1.11602484,105598479.0,116.45,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,123.35538611026912
105598479.0,117.35,10.0,1.0,1.11602484,105598479.0,113.8,10.0,1.0,1.11602484,105598479.0,116.45,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,105598479.0,121.4,10.0,1.0,1.11602484,122.83718715026076
105598479.0,113.8,10.0,1.0,1.11602484,105598479.0,116.45,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,105598479.0,121.4,10.0,1.0,1.11602484,105598479.0,118.05,10.0,1.0,1.11602484,122.6852506019109
105598479.0,116.45,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,105598479.0,121.4,10.0,1.0,1.11602484,105598479.0,118.05,10.0,1.0,1.11602484,105598479.0,120.6,10.0,1.0,1.11602484,123.69696968617356
105598479.0,120.95,10.0,1.0,1.11602484,105598479.0,121.4,10.0,1.0,1.11602484,105598479.0,118.05,10.0,1.0,1.11602484,105598479.0,120.6,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,122.8632714336726
105598479.0,121.4,10.0,1.0,1.11602484,105598479.0,118.05,10.0,1.0,1.11602484,105598479.0,120.6,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,106662145.0,121.2,10.0,1.0,1.11602484,122.06777352027956
105598479.0,118.05,10.0,1.0,1.11602484,105598479.0,120.6,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,106662145.0,121.2,10.0,1.0,1.11602484,106662145.0,118.35,10.0,1.0,1.11602484,121.85496097887794
105598479.0,120.6,10.0,1.0,1.11602484,105598479.0,120.95,10.0,1.0,1.11602484,106662145.0,121.2,10.0,1.0,1.11602484,106662145.0,118.35,10.0,1.0,1.11602484,106662145.0,117.55,10.0,1.0,1.11602484,120.24495788688378
105598479.0,120.95,10.0,1.0,1.11602484,106662145.0,121.2,10.0,1.0,1.11602484,106662145.0,118.35,10.0,1.0,1.11602484,106662145.0,117.55,10.0,1.0,1.11602484,106662145.0,116.6,10.0,1.0,1.11602484,118.52688538711443
106662145.0,121.2,10.0,1.0,1.11602484,106662145.0,118.35,10.0,1.0,1.11602484,106662145.0,117.55,10.0,1.0,1.11602484,106662145.0,116.6,10.0,1.0,1.11602484,106662145.0,115.25,10.0,1.0,1.11602484,118.87607237677052
106662145.0,118.35,10.0,1.0,1.11602484,106662145.0,117.55,10.0,1.0,1.11602484,106662145.0,116.6,10.0,1.0,1.11602484,106662145.0,115.25,10.0,1.0,1.11602484,106662145.0,116.8,10.0,1.0,1.11602484,119.76789081598665
106662145.0,117.55,10.0,1.0,1.11602484,106662145.0,116.6,10.0,1.0,1.11602484,106662145.0,115.25,10.0,1.0,1.11602484,106662145.0,116.8,10.0,1.0,1.11602484,106662145.0,116.35,10.0,1.0,1.11602484,118.50580519924172
106662145.0,116.6,10.0,1.0,1.11602484,106662145.0,115.25,10.0,1.0,1.11602484,106662145.0,116.8,10.0,1.0,1.11602484,106662145.0,116.35,10.0,1.0,1.11602484,106662145.0,116.5,10.0,1.0,1.11602484,117.77121330551648
106662145.0,115.25,10.0,1.0,1.11602484,106662145.0,116.8,10.0,1.0,1.11602484,106662145.0,116.35,10.0,1.0,1.11602484,106662145.0,116.5,10.0,1.0,1.11602484,106662145.0,116.2,10.0,1.0,1.11602484,118.30788724991535
106662145.0,116.8,10.0,1.0,1.11602484,106662145.0,116.35,10.0,1.0,1.11602484,106662145.0,116.5,10.0,1.0,1.11602484,106662145.0,116.2,10.0,1.0,1.11602484,106662145.0,116.65,10.0,1.0,1.11602484,117.900288153937
106662145.0,116.35,10.0,1.0,1.11602484,106662145.0,116.5,10.0,1.0,1.11602484,106662145.0,116.2,10.0,1.0,1.11602484,106662145.0,116.65,10.0,1.0,1.11602484,106662145.0,116.4,10.0,1.0,1.11602484,118.60271875250474
106662145.0,116.5,10.0,1.0,1.11602484,106662145.0,116.2,10.0,1.0,1.11602484,106662145.0,116.65,10.0,1.0,1.11602484,106662145.0,116.4,10.0,1.0,1.11602484,106662145.0,117.8,10.0,1.0,1.11602484,121.66932440190764
106662145.0,116.2,10.0,1.0,1.11602484,106662145.0,116.65,10.0,1.0,1.11602484,106662145.0,116.4,10.0,1.0,1.11602484,106662145.0,117.8,10.0,1.0,1.11602484,106662145.0,120.25,10.0,1.0,1.11602484,123.30854384351306
106662145.0,116.65,10.0,1.0,1.11602484,106662145.0,116.4,10.0,1.0,1.11602484,106662145.0,117.8,10.0,1.0,1.11602484,106662145.0,120.25,10.0,1.0,1.11602484,106662145.0,119.65,10.0,1.0,1.11602484,123.41987252930996
106662145.0,116.4,10.0,1.0,1.11602484,106662145.0,117.8,10.0,1.0,1.11602484,106662145.0,120.25,10.0,1.0,1.11602484,106662145.0,119.65,10.0,1.0,1.11602484,106662145.0,121.35,10.0,1.0,1.11602484,123.0099547389442
106662145.0,117.8,10.0,1.0,1.11602484,106662145.0,120.25,10.0,1.0,1.11602484,106662145.0,119.65,10.0,1.0,1.11602484,106662145.0,121.35,10.0,1.0,1.11602484,106662145.0,122.6,10.0,1.0,1.11602484,123.8503240012069
106662145.0,120.25,10.0,1.0,1.11602484,106662145.0,119.65,10.0,1.0,1.11602484,106662145.0,121.35,10.0,1.0,1.11602484,106662145.0,122.6,10.0,1.0,1.11602484,106662145.0,122.2,10.0,1.0,1.11602484,124.04911302822772
106662145.0,119.65,10.0,1.0,1.11602484,106662145.0,121.35,10.0,1.0,1.11602484,106662145.0,122.6,10.0,1.0,1.11602484,106662145.0,122.2,10.0,1.0,1.11602484,106662145.0,122.45,10.0,1.0,1.11602484,123.26956872670502
106662145.0,121.35,10.0,1.0,1.11602484,106662145.0,122.6,10.0,1.0,1.11602484,106662145.0,122.2,10.0,1.0,1.11602484,106662145.0,122.45,10.0,1.0,1.11602484,106662145.0,123.1,10.0,1.0,1.11602484,123.1629162763346
106662145.0,122.6,10.0,1.0,1.11602484,106662145.0,122.2,10.0,1.0,1.11602484,106662145.0,122.45,10.0,1.0,1.11602484,106662145.0,123.1,10.0,1.0,1.11602484,106662145.0,122.75,10.0,1.0,1.11602484,122.7718518402079
106662145.0,122.2,10.0,1.0,1.11602484,106662145.0,122.45,10.0,1.0,1.11602484,106662145.0,123.1,10.0,1.0,1.11602484,106662145.0,122.75,10.0,1.0,1.11602484,106662145.0,122.15,10.0,1.0,1.11602484,114.56244753650756
106662145.0,122.45,10.0,1.0,1.11602484,106662145.0,123.1,10.0,1.0,1.11602484,106662145.0,122.75,10.0,1.0,1.11602484,106662145.0,122.15,10.0,1.0,1.11602484,106662145.0,112.7,10.0,1.0,1.11602484,113.97405579692392
106662145.0,123.1,10.0,1.0,1.11602484,106662145.0,122.75,10.0,1.0,1.11602484,106662145.0,122.15,10.0,1.0,1.11602484,106662145.0,112.7,10.0,1.0,1.11602484,106662145.0,111.5,10.0,1.0,1.11602484,116.50418356766166
106662145.0,122.75,10.0,1.0,1.11602484,106662145.0,122.15,10.0,1.0,1.11602484,106662145.0,112.7,10.0,1.0,1.11602484,106662145.0,111.5,10.0,1.0,1.11602484,106662145.0,115.15,10.0,1.0,1.11602484,113.83466108989484
106662145.0,122.15,10.0,1.0,1.11602484,106662145.0,112.7,10.0,1.0,1.11602484,106662145.0,111.5,10.0,1.0,1.11602484,106662145.0,115.15,10.0,1.0,1.11602484,106662145.0,115.25,10.0,1.0,1.11602484,114.34495617845744
