datadate,gvkey,iid,conm,curcdd,ajexdi,cshoc,cshtrd,prccd,prchd,prcld,prcstd,qunit,curcddv,cheqv,cheqvgross,div,divd,divdgross,divdnet,divdtm,divgross,divnet,divrc,divrcgross,divrcnet,divsp,divspgross,divspnet,divsptm,anncdate,cheqvpaydate,divdpaydate,divrcpaydate,divsppaydate,paydate,recorddate,split,splitf,trfd,epf,exchg,SEDOL,tpci,fic,loc,monthend
2015-04-01,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,10193.0,,103.0,100.5,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-02,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,5659.0,102.38480504123515,103.0,101.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-03,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,,102.40312611698864,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-06,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,,102.42145047117606,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-07,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,18443.0,103.4152290111259,105.3,102.8,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-08,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,5430.0,102.27642515117944,104.6,103.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-09,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,7010.0,103.43278797050442,106.0,103.8,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-10,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,22925.0,103.3748206880333,106.9,104.8,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-13,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,19442.0,103.52616390247668,107.1,106.1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-14,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,34121.0,104.36883431607822,111.3,106.9,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53546105,Y,256,5957480,0,SWE,SWE,0
2015-04-15,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,11635.0,100.47179890920374,109.0,103.5,10.0,1.0,SEK,,,3.4,3.4,3.4,,TW,3.4,,,,,,,,,2015-01-27,,2015-04-21,,,2015-04-21,2015-04-16,,,1.58565882,Y,256,5957480,0,SWE,SWE,0
2015-04-16,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,15725.0,99.42572812482375,104.3,102.2,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58565882,Y,256,5957480,0,SWE,SWE,0
2015-04-17,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,8657.0,98.7696717735141,104.0,99.9,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58565882,Y,256,5957480,0,SWE,SWE,0
2015-04-20,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,6143.0,100.35212815219097,102.2,100.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58565882,Y,256,5957480,0,SWE,SWE,0
2015-04-21,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,19901.0,101.2423868409675,104.6,100.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58565882,Y,256,5957480,0,SWE,SWE,0
2015-04-22,4439,04W,TELEFONAKTIEBOLAGET LM ERICS,SEK,1.0,261755983.0,14530.0,101.19163701424898,104.9,102.2,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58565882,Y,256,5957480,0,SWE,SWE,0
