datadate,gvkey,iid,conm,curcdd,ajexdi,cshoc,cshtrd,prccd,prchd,prcld,prcstd,qunit,curcddv,cheqv,cheqvgross,div,divd,divdgross,divdnet,divdtm,divgross,divnet,divrc,divrcgross,divrcnet,divsp,divspgross,divspnet,divsptm,anncdate,cheqvpaydate,divdpaydate,divrcpaydate,divsppaydate,paydate,recorddate,split,splitf,trfd,epf,exchg,SEDOL,tpci,fic,loc,monthend
2015-04-01,101944,02W,CAPGEMINI SE,EUR,1,163592949,426718.0,,77.77,75.58,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-02,101944,02W,CAPGEMINI SE,EUR,1,163592949,360712.0,77.18868675565984,77.15,76.57,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-03,101944,02W,CAPGEMINI SE,EUR,1,163592949,,77.1698789817496,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-06,101944,02W,CAPGEMINI SE,EUR,1,163592949,,77.15107579053634,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-07,101944,02W,CAPGEMINI SE,EUR,1,163592949,731801.0,77.32283970648376,79.03,76.74,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-08,101944,02W,CAPGEMINI SE,EUR,1,163592949,631012.0,76.56622713129119,78.52,77.01,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-09,101944,02W,CAPGEMINI SE,EUR,1,163592949,588139.0,76.92229098749395,79.32,77.98,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-10,101944,02W,CAPGEMINI SE,EUR,1,163592949,642800.0,76.3988234428436,80.38,79.13,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-13,101944,02W,CAPGEMINI SE,EUR,1,163592949,426905.0,76.3496000515922,79.74,78.89,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
2015-04-14,101944,02W,CAPGEMINI SE,EUR,1,163592949,567594.0,76.67661557815362,80.0,79.15,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37760884,Y,286,4163437,0,FRA,FRA,0
