Date,Open,High,Low,Close,Volume
2015-03-13 00:00:00-04:00,31.206350264630426,31.319991027502432,30.501763824038534,30.842693328857422,7036704
2015-03-16 00:00:00-04:00,31.001784950595585,31.069970834819276,29.956269261865824,30.206283569335938,12438119
2015-03-17 00:00:00-04:00,29.888084758216017,30.092642420335906,29.569884551824085,29.683528900146484,12205285
2015-03-18 00:00:00-04:00,29.569884524581678,30.52448514287801,29.456241980414333,30.183557510375977,23164295
2015-03-19 00:00:00-04:00,29.91081164585041,29.933540874544637,29.047126212172813,29.456239700317383,14340574
2015-03-20 00:00:00-04:00,29.5926140265332,29.751715033067445,29.319870474789,29.478971481323242,16130795
2015-03-23 00:00:00-04:00,29.410787410647924,30.001731207924013,29.319872286432187,29.54715919494629,10528215
2015-03-24 00:00:00-04:00,29.31987203254728,29.797173273458544,28.97894437880399,29.75171661376953,13435789
2015-03-25 00:00:00-04:00,29.70625657174316,30.160828556633373,29.4562422506611,29.478971481323242,10876654
2015-03-26 00:00:00-04:00,29.22895930923263,29.569886969928422,29.183502648616624,29.274415969848633,12676571
2015-03-27 00:00:00-04:00,29.160770192266007,29.20622684785632,28.75165487980227,28.865299224853516,7071785
2015-03-30 00:00:00-04:00,29.206225400881753,29.569882235688084,29.047126212172813,29.456239700317383,6711902
2015-03-31 00:00:00-04:00,29.138044734306266,29.52443086696659,29.09258807283168,29.365331649780273,9575239
2015-04-01 00:00:00-04:00,29.342601518498743,29.77444429940991,29.22895896626693,29.54715919494629,15962921
2015-04-02 00:00:00-04:00,29.36532969753169,30.183558569929907,29.069856907463983,29.865358352661133,9750104
2015-04-06 00:00:00-04:00,30.160829294080937,30.547217204532853,30.024457514874477,30.365386962890625,9484811
2015-04-07 00:00:00-04:00,30.660858322618623,30.93360188435977,30.501759114303244,30.524486541748047,9525968
2015-04-08 00:00:00-04:00,30.9335974160741,31.36544012375196,30.774498230740228,31.069969177246094,17737703
2015-04-09 00:00:00-04:00,30.50175916536459,30.569945055914022,29.456243379640235,30.024457931518555,24279900
2015-04-10 00:00:00-04:00,30.092642071368847,30.16082795795143,29.54715678275851,29.888084411621094,15169330
2015-04-13 00:00:00-04:00,29.865355952267752,30.41084302605729,29.751713413245024,30.206283569335938,9541032
2015-04-14 00:00:00-04:00,30.38811492919922,30.547217746496756,30.229015720002582,30.38811492919922,9130670
2015-04-15 00:00:00-04:00,30.456295157148695,30.52448103528359,30.183553448659232,30.319923400878906,14400832
2015-04-16 00:00:00-04:00,30.97905778311316,31.138156978259378,30.547215048801657,30.569942474365234,18078985
2015-04-17 00:00:00-04:00,30.433571242715427,30.729042212666926,30.229013584725777,30.592670440673828,9893134
2015-04-20 00:00:00-04:00,30.751767420591907,31.2063411638153,30.592668234108892,30.86541175842285,7364628
2015-04-21 00:00:00-04:00,31.069975338456597,31.069975338456597,30.547219222367747,30.729045867919922,7323263
2015-04-22 00:00:00-04:00,30.774507427893646,30.865420759811535,30.524491254992647,30.842693328857422,5732543
2015-04-23 00:00:00-04:00,30.22901441236847,30.50175796382214,29.774442427962487,29.979000091552734,19165751
2015-04-24 00:00:00-04:00,30.16082844260747,30.206285099709525,29.933543353046822,30.04718589782715,8515148
2015-04-27 00:00:00-04:00,30.183556395231182,30.97905778311316,30.160827165617313,30.569942474365234,11902081
2015-04-28 00:00:00-04:00,30.77450196571114,31.229072152720136,30.569944299126853,30.63813018798828,6221764
2015-04-29 00:00:00-04:00,30.34265700905979,30.979057389662625,30.297198550409394,30.910871505737305,6195089
2015-04-30 00:00:00-04:00,30.842682235589486,30.842682235589486,30.274467801296314,30.501752853393555,10469122
2015-05-01 00:00:00-04:00,30.68357270749033,32.479132523019445,30.638117871922077,32.16093063354492,20958635
2015-05-04 00:00:00-04:00,32.11548260887366,32.3882225044226,31.842739105224613,31.84273910522461,7292052
2015-05-05 00:00:00-04:00,32.11548443030549,32.18367031008492,31.365439752731774,31.410898208618164,6519892
2015-05-06 00:00:00-04:00,31.683645908430886,31.75182818910673,31.024514447556445,31.138158798217773,5770995
2015-05-07 00:00:00-04:00,30.978709745258428,31.38871929366043,30.65980941203574,31.229270935058594,5345360
2015-05-08 00:00:00-04:00,31.525390117509826,31.616506564059648,31.09259965246464,31.479835510253906,5215397
2015-05-11 00:00:00-04:00,31.570952433807403,31.639287969569647,31.02426814770943,31.09260368347168,4553516
2015-05-12 00:00:00-04:00,30.933154106110972,31.115383399751888,30.796483039885118,30.864818572998047,5127382
2015-05-13 00:00:00-04:00,30.955924504831106,31.59372146623818,30.955924504831106,31.047040939331055,6376280
2015-05-14 00:00:00-04:00,31.34316634281237,31.54817293585915,31.047046913751206,31.06982422,4640616
2015-05-15 00:00:00-04:00,31.069826840238267,31.092604147158873,30.773707386192292,30.842042922973633,3870662
2015-05-18 00:00:00-04:00,30.796476304235096,30.81925360495123,30.295350376350463,30.523134231567383,6537120
2015-05-19 00:00:00-04:00,30.38646640951234,30.4548019349078,29.680335660441713,29.794227600097656,12825759
2015-05-20 00:00:00-04:00,29.90812301675299,29.976458550092865,29.657559997176676,29.771451950073242,6775697
2015-05-21 00:00:00-04:00,29.839783386235826,29.8625624968913,29.589220401063276,29.61199951171875,7028756
2015-05-22 00:00:00-04:00,29.589220382622123,29.725891430450957,29.452549334793293,29.47532844543457,5460633
2015-05-26 00:00:00-04:00,29.406996725044237,29.406996725044237,28.83753515744244,29.065319061279297,9174365
2015-05-27 00:00:00-04:00,29.01976359244756,29.27032661807736,28.88309252246591,29.133655548095703,6888972
2015-05-28 00:00:00-04:00,28.905870086011813,28.996984730447892,28.632527960713194,28.88309097290039,7518935
2015-05-29 00:00:00-04:00,28.74641999953446,28.814755531071356,28.33640861832269,28.473079681396484,9207948
2015-06-01 00:00:00-04:00,28.564191905291324,28.586971017984794,27.994730360040784,28.290851593017578,5834915
2015-06-02 00:00:00-04:00,28.29085023140093,29.15643115995895,28.268071119803803,28.746417999267578,7900624
2015-06-03 00:00:00-04:00,28.769194946303053,29.156428966262247,28.700859424662642,28.7236385345459,6128881
2015-06-04 00:00:00-04:00,28.541415212933384,28.814755531071356,28.40474414985959,28.473079681396484,5840200
2015-06-05 00:00:00-04:00,28.359187123088407,28.45029995784313,28.131401420182446,28.290851593017578,7181773
2015-06-08 00:00:00-04:00,28.245289843908495,28.29084806361185,27.880834934337777,27.903614044189453,7347566
2015-06-09 00:00:00-04:00,27.94917619213667,28.10862637780506,27.67583404985356,27.766948699951172,6256221
2015-06-10 00:00:00-04:00,27.971956624768477,28.063069471149817,27.65305804641417,27.721393585205078,6789680
2015-06-11 00:00:00-04:00,27.721391073740836,27.76694749280425,27.402492524277655,27.53916358947754,6413442
2015-06-12 00:00:00-04:00,27.493598680606528,27.698605228583396,27.379706756622447,27.470821380615234,6051727
2015-06-15 00:00:00-04:00,27.26582050616527,27.584719044483272,27.15192855848232,27.334156036376953,5308032
2015-06-16 00:00:00-04:00,27.26582300768826,27.44805050230149,27.151931049556215,27.379714965820312,4998252
2015-06-17 00:00:00-04:00,27.40249216885578,27.42526947408723,26.99247897857417,27.2430419921875,6135248
2015-06-18 00:00:00-04:00,27.33415350164586,27.49360185201422,27.0380322955184,27.151926040649414,5586267
2015-06-19 00:00:00-04:00,27.106369976059263,27.334155676435213,27.015257142316532,27.174705505371094,7951144
2015-06-22 00:00:00-04:00,27.106364519113644,27.106364519113644,26.62801771823928,26.787466049194336,10027258
2015-06-23 00:00:00-04:00,26.855808609625463,26.94692325693632,26.673581123013417,26.74191665649414,6852143
2015-06-24 00:00:00-04:00,26.673581123013417,26.992479676586914,26.628024703362822,26.74191665649414,7503079
2015-06-25 00:00:00-04:00,26.787469557522382,26.8102486683604,26.30912269399941,26.354679107666016,6462588
2015-06-26 00:00:00-04:00,26.377462031530694,26.787473429818743,26.33190561127862,26.62802505493164,6763754
2015-06-29 00:00:00-04:00,26.14967125094001,26.44579244526534,25.830772754903816,25.853551864624023,8292426
2015-06-30 00:00:00-04:00,26.081340754158454,26.195232700786,25.397985458374023,25.397985458374023,9414440
2015-07-01 00:00:00-04:00,25.511882453144334,25.580216183391926,24.91964172425023,25.215761184692383,11789804
2015-07-02 00:00:00-04:00,25.26131283834106,25.580211353999456,25.1474208987508,25.28409194946289,6013733
2015-07-06 00:00:00-04:00,24.942417756331192,25.352429127180784,24.87408222652133,25.124645233154297,7507407
2015-07-07 00:00:00-04:00,24.965194119178655,25.306871755339028,24.09961318491839,25.19297981262207,13095547
2015-07-08 00:00:00-04:00,24.9424181645828,25.0563101134602,23.66682399793287,23.917387008666992,19133000
2015-07-09 00:00:00-04:00,24.464074189985826,24.987979425982587,24.07684004233691,24.12239646911621,16702455
2015-07-10 00:00:00-04:00,24.532401378773844,24.760185243100352,24.167946472647696,24.213502883911133,9911902
2015-07-13 00:00:00-04:00,24.53240740205621,24.691855784631226,24.35017990425201,24.646299362182617,7938285
2015-07-14 00:00:00-04:00,24.53240394592285,24.737410530074854,24.25906183372018,24.53240394592285,7226425
2015-07-15 00:00:00-04:00,24.532407184141555,24.5779636061855,23.962945580558117,24.07683753967285,8022722
2015-07-16 00:00:00-04:00,24.259059245553185,24.259059245553185,23.757933298652443,23.940160751342773,6801748
2015-07-17 00:00:00-04:00,23.89460563659668,24.031276685531978,23.598486235909824,23.89460563659668,6659842
2015-07-20 00:00:00-04:00,23.80349322910012,23.849051455015353,23.18847525934046,23.234031677246094,9474324
2015-07-21 00:00:00-04:00,23.23403263039586,23.78071689972897,23.142919790846793,23.3023681640625,10094590
2015-07-22 00:00:00-04:00,23.142916016531938,23.142916016531938,22.687346469055164,22.75568199157715,16907615
2015-07-23 00:00:00-04:00,22.98346874891767,23.211254455279384,22.5506782572429,22.687349319458008,9152643
2015-07-24 00:00:00-04:00,22.573456396609764,22.573456396609764,21.981215755226245,22.345670700073242,11491635
2015-07-27 00:00:00-04:00,22.11788267529223,22.755679613505155,21.844540613769777,21.91287612915039,11601207
2015-07-28 00:00:00-04:00,22.208999577446704,22.619010903794518,21.89010107561646,22.48233985900879,11293633
2015-07-29 00:00:00-04:00,22.596235222704564,23.279588687647035,22.527899695409367,23.14291763305664,13152559
2015-07-30 00:00:00-04:00,23.21125117704899,23.347922219961426,22.50511866067431,22.73290252685547,8254141
2015-07-31 00:00:00-04:00,22.98346581788355,23.09735956054457,22.459562556884084,22.48233985900879,7629838
2015-08-03 00:00:00-04:00,22.368454128049127,22.368454128049127,21.821771605298043,21.95844268798828,8966375
2015-08-04 00:00:00-04:00,22.641789347005812,22.937908729979664,22.049548773048787,22.163440704345703,10217062
2015-08-05 00:00:00-04:00,22.64326761604716,23.19164071663722,22.277685548987122,22.300533294677734,10390179
2015-08-06 00:00:00-04:00,22.30053612764474,22.75751467632295,22.02635044931882,22.64327049255371,9430712
2015-08-07 00:00:00-04:00,22.437630765129885,22.986003957171672,21.386581693649468,21.500825881958008,13834748
2015-08-10 00:00:00-04:00,21.7750123998709,23.05454979009346,21.500824909451158,23.031702041625977,11631960
2015-08-11 00:00:00-04:00,22.16344441448152,22.25484085804042,21.523674750373495,21.660768508911133,16559134
2015-08-12 00:00:00-04:00,21.455130991254894,21.843560912630444,21.203793023164025,21.72931671142578,11937412
2015-08-13 00:00:00-04:00,21.752163168008764,21.752163168008764,21.249487303675913,21.272335052490234,6024053
2015-08-14 00:00:00-04:00,21.29518525484184,21.546523194561157,21.20379062963554,21.500825881958008,5513150
2015-08-17 00:00:00-04:00,21.272329001863916,21.68361012675359,21.1580848494837,21.54651641845703,4549355
2015-08-18 00:00:00-04:00,21.249485588816814,21.386579325044195,21.112391852589436,21.180938720703125,6753225
2015-08-19 00:00:00-04:00,20.975302539877404,21.226640504765626,20.792511457558835,20.81536102294922,7732667
2015-08-20 00:00:00-04:00,20.998148459441477,21.066695330109606,20.518320364764588,20.632564544677734,7367166
2015-08-21 00:00:00-04:00,20.49547666671801,20.518324419054494,19.947101593017578,19.947101593017578,10484852
2015-08-24 00:00:00-04:00,18.736108779907227,19.512972247103733,18.210585093510932,18.736108779907227,17121556
2015-08-25 00:00:00-04:00,19.71861284402898,19.78715972704565,18.53046989440918,18.53046989440918,10946692
2015-08-26 00:00:00-04:00,18.873201370239258,18.9417482491676,18.324828152413943,18.873201370239258,11574657
2015-08-27 00:00:00-04:00,19.193084084349547,20.38122683209272,19.147386774636676,20.2441349029541,11411402
2015-08-28 00:00:00-04:00,20.289833495964576,21.52367363145892,20.107042431950646,21.500825881958008,17511028
2015-08-31 00:00:00-04:00,21.180942740607883,21.775015105807743,21.066698543269844,21.592222213745117,12678485
2015-09-01 00:00:00-04:00,20.90675475074661,21.295186463930914,20.72396367635425,21.06669807434082,13576321
2015-09-02 00:00:00-04:00,21.45512648070528,21.45512648070528,20.58686674416227,21.295183181762695,16846733
2015-09-03 00:00:00-04:00,21.47797196728056,22.277684750616036,21.363727802118625,21.866403579711914,11740574
2015-09-04 00:00:00-04:00,21.455128264809797,22.02635101184559,21.2494876406126,21.683616638183594,20015730
2015-09-08 00:00:00-04:00,22.551875254436567,22.551875254436567,21.934955178455407,22.209142684936523,7507782
2015-09-09 00:00:00-04:00,22.66611636304739,22.711813666391972,21.775008973022747,21.866403579711914,12260965
2015-09-10 00:00:00-04:00,21.84355857662682,22.209142520427445,21.72931438763971,22.003501892089844,12295714
2015-09-11 00:00:00-04:00,21.934953967110488,22.277688331284576,21.79786022144085,22.049198150634766,8154598
2015-09-14 00:00:00-04:00,21.889256217988645,21.9578030894505,21.295183936519653,21.43227767944336,13011278
2015-09-15 00:00:00-04:00,21.45512869679091,22.186292957189487,21.409429570314998,22.003501892089844,7468914
2015-09-16 00:00:00-04:00,22.163445861685734,22.574727164154037,22.163445861685734,22.529029846191406,8279359
2015-09-17 00:00:00-04:00,22.41478199756291,23.214494971308383,22.277690054887852,22.73466682434082,10203163
2015-09-18 00:00:00-04:00,22.506177489259432,22.917458740721845,22.300536863528226,22.780364990234375,12108656
2015-09-21 00:00:00-04:00,22.803211508849905,23.07739899502644,22.620420455932617,22.620420455932617,7369705
2015-09-22 00:00:00-04:00,21.93495505316629,22.003501929395043,21.43227916988969,21.706466674804688,10525052
2015-09-23 00:00:00-04:00,21.889253860193413,21.91210160581885,20.99814644077593,21.020994186401367,8713733
2015-09-24 00:00:00-04:00,20.723961902725772,21.15809089395355,20.244135600211198,20.975299835205078,10723804
2015-09-25 00:00:00-04:00,21.135242098483005,21.226636716530695,20.472622956431916,20.723960876464844,7908906
2015-09-28 00:00:00-04:00,21.615066541771732,22.02634772886555,21.020994320503235,21.91210174560547,39826675
2015-09-29 00:00:00-04:00,21.980653935575624,22.323388341191208,21.386583383977236,21.592222213745117,16354765
2015-09-30 00:00:00-04:00,21.95780779622823,22.186296207678023,21.54652647929668,22.072052001953125,17459634
2015-10-01 00:00:00-04:00,22.18629386912887,22.506178699602042,20.99815099034342,21.158092498779297,15341240
2015-10-02 00:00:00-04:00,20.906756376346276,21.752166748046875,20.792512172668197,21.752166748046875,11710196
2015-10-05 00:00:00-04:00,21.9578045484605,23.877111636119192,21.93495498525455,23.785717010498047,20160383
2015-10-06 00:00:00-04:00,23.831412720896676,25.20234833544483,23.78571541115877,25.088102340698242,23832002
2015-10-07 00:00:00-04:00,25.476534206254687,25.545081078196993,24.35693832053239,24.996707916259766,17303163
2015-10-08 00:00:00-04:00,24.791068418763253,25.385140731194895,24.28839254424467,25.15665054321289,15136579
2015-10-09 00:00:00-04:00,24.379790368182075,24.951013150209924,23.420135876743124,23.442983627319336,32758011
2015-10-12 00:00:00-04:00,23.488680587791798,23.511528336259282,22.780364113274963,23.031702041625977,13085352
2015-10-13 00:00:00-04:00,22.75751427522743,23.35158655939885,22.529025911716,22.917457580566406,15079775
2015-10-14 00:00:00-04:00,23.054551651118732,23.100250778945142,22.643272195890784,22.73466682434082,17585768
2015-10-15 00:00:00-04:00,22.688968038808262,22.848911348626096,22.00350111547777,22.163442611694336,20725052
2015-10-16 00:00:00-04:00,22.346236588965425,22.369084338925457,21.546523627532974,21.820711135864258,11370578
2015-10-19 00:00:00-04:00,21.54651975598892,21.866404520363762,21.386578280602016,21.523670196533203,9597586
2015-10-20 00:00:00-04:00,21.386581693649468,21.615070070266547,21.272335691739602,21.500825881958008,10652726
2015-10-21 00:00:00-04:00,21.455130717864968,21.5465253522235,20.81536102294922,20.81536102294922,8488722
2015-10-22 00:00:00-04:00,20.929600428905456,21.683614150868046,20.678262521584593,20.769657135009766,14160841
2015-10-23 00:00:00-04:00,20.92960272248695,21.203790220011633,20.70111253668262,20.8839054107666,8446650
2015-10-26 00:00:00-04:00,20.861054745608214,20.998148487125214,19.901400368590426,20.038494110107422,10811694
2015-10-27 00:00:00-04:00,20.084195361442685,20.426929782505457,19.695763622105396,19.947101593017578,11212027
2015-10-28 00:00:00-04:00,19.99279881974446,20.861056852230234,19.9014023783032,20.54117202758789,13833833
2015-10-29 00:00:00-04:00,20.33552960689456,20.58686753176174,20.152738553682173,20.44977378845215,12247940
2015-10-30 00:00:00-04:00,20.495472052131134,20.701110844867358,20.266981885000348,20.404075622558594,14542072
2015-11-02 00:00:00-05:00,20.449773945001482,21.112393104869998,20.40407663474886,20.952449798583984,12476821
2015-11-03 00:00:00-05:00,21.02099645067224,21.889256217988645,20.998148702585762,21.43227767944336,10659176
2015-11-04 00:00:00-05:00,21.661497984309545,21.799031593641697,21.248898975733262,21.50104331970215,9227840
2015-11-05 00:00:00-05:00,21.2488983278904,21.36350905903285,20.767530709903955,21.088441848754883,9374324
2015-11-06 00:00:00-05:00,20.882147561023604,21.042602253783723,20.58415741537976,20.836301803588867,9721015
2015-11-09 00:00:00-05:00,20.561236278921335,20.63000309539489,19.48389191339631,19.73603630065918,18093758
2015-11-10 00:00:00-05:00,19.713114129007064,19.7360370084605,19.11713563800262,19.140058517456055,11789471
2015-11-11 00:00:00-05:00,19.208820604255354,19.415121010252037,18.521154403686523,18.521154403686523,13987557
2015-11-12 00:00:00-05:00,18.33778134789316,18.33778134789316,17.90225755577868,17.925180435180664,16305618
2015-11-13 00:00:00-05:00,17.99394253779782,18.475308323710394,17.925175737036014,18.31485366821289,10910071
2015-11-16 00:00:00-05:00,18.269011335308225,19.07128832165614,18.24608845991363,19.002521514892578,14040200
2015-11-17 00:00:00-05:00,19.09421008869807,19.392198354429503,18.88790968038241,18.956676483154297,14424802
2015-11-18 00:00:00-05:00,19.048364605062503,19.277587890625,18.84206601330244,19.277587890625,9897586
2015-11-19 00:00:00-05:00,19.506810879783767,20.125710342225517,19.48388982303203,20.079866409301758,13532085
2015-11-20 00:00:00-05:00,20.19447610832275,20.400776524955152,19.6901874139459,19.919410705566406,10348065
2015-11-23 00:00:00-05:00,20.744614739390887,21.180136716121428,20.332013822854236,20.79045867919922,18402372
2015-11-24 00:00:00-05:00,20.790457865574616,21.088446191797974,20.561236356082876,20.836301803588867,11230254
2015-11-25 00:00:00-05:00,20.744611002314002,21.66149873040895,20.69876525134408,21.56981086730957,10680025
2015-11-27 00:00:00-05:00,21.36351203918457,21.684423222801733,21.31766810421651,21.36351203918457,4095339
2015-11-30 00:00:00-05:00,21.386431486829107,21.799030474217602,21.340585739792548,21.455198287963867,10018643
2015-12-01 00:00:00-05:00,21.68442263731466,22.00533381226711,21.569811893278857,21.730266571044922,10631253
2015-12-02 00:00:00-05:00,21.592728509511858,21.936562490324125,21.34058419672284,21.432273864746094,10655597
2015-12-03 00:00:00-05:00,21.455201340633273,21.54688920891169,20.42370099626893,20.607078552246094,9705701
2015-12-04 00:00:00-05:00,20.698764167038593,21.501042933942028,20.629999183026428,21.409353256225586,12284103
2015-12-07 00:00:00-05:00,21.68442075832969,21.70734363291868,20.515386903854104,20.72168731689453,15582480
2015-12-08 00:00:00-05:00,20.194477049862705,20.217399925919562,19.483889725143477,19.529733657836914,20348148
2015-12-09 00:00:00-05:00,19.78188079786806,20.148635949817322,19.48389246433685,20.034025192260742,11732917
2015-12-10 00:00:00-05:00,20.148632420343827,21.40935417146427,20.034021682863827,21.019676208496094,15172035
2015-12-11 00:00:00-05:00,20.584153143719828,20.675842820141213,20.056943417412228,20.3090877532959,12975531
2015-12-14 00:00:00-05:00,20.263244143156786,20.74461181116837,19.896489037618636,20.630001068115234,15272035
2015-12-15 00:00:00-05:00,20.85921779891567,21.40935033180839,20.81337387602958,20.905061721801758,11623263
2015-12-16 00:00:00-05:00,21.15721094310051,21.248900629598477,20.790455835949242,21.180133819580078,10652185
2015-12-17 00:00:00-05:00,21.088445743766,21.180135437267005,20.721690608602874,20.973834991455078,8991927
2015-12-18 00:00:00-05:00,20.996760409646924,21.569816059944067,20.927993586057614,21.157215118408203,13507990
2015-12-21 00:00:00-05:00,21.432278851346847,21.61565641063946,21.157211602697746,21.36351203918457,10401706
2015-12-22 00:00:00-05:00,21.43228078876828,21.93656957726443,21.225980333632442,21.913646697998047,8104453
2015-12-23 00:00:00-05:00,22.23455424803299,23.42651102396993,22.188710316472406,23.357744216918945,16262131
